Username,Condition.Description,Direction,Block,JOL,Recall,Version,,Get Means,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,80,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,B,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,F,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,20,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,80,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,20,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,80,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,B,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,S,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,S,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,10,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,S,2,10,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,F,2,10,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,80,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,30,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,B,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,70,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,30,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,20,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,F,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,70,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,10,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,U,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,B,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,20,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,U,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,B,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,30,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,70,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,B,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,S,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,B,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w841337_kjm,READ,B,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,B,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,S,2,80,100,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,70,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,F,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w990058RAL,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10013152_klj,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10021803mm,READ,U,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10044784_jlg,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10063353_sdp,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w607144_cdb,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
