"Username","Trial","Condition.Number","Condition.Description","Condition.Notes","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","JOL","Procedure.Trial.Type","Procedure.Shuffle.1","Recall.Response","Recall_Score","platform"
"w10003113_hkb",41,1,"READ Version A","OLD","HUNGER","FAMINE","ON","B","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",50,1,"READ Version A","OLD","HUNGER","FAMINE","ON","B","Study Phase","75","Test","Recall1","FAMINE",100,"sona"
"w10006820_KPH",34,1,"READ Version A","OLD","HUNGER","FAMINE","ON","B","Study Phase","33","Test","Recall1","games ",0,"sona"
"w10051663JA",62,1,"READ Version A","OLD","HUNGER","FAMINE","ON","B","Study Phase","31","Test","Recall1","park",0,"sona"
"w927437_AH",62,1,"READ Version A","OLD","HUNGER","FAMINE","ON","B","Study Phase","20","Test","Recall1","famine",100,"sona"
"w10003113_hkb",86,1,"READ Version A","OLD","HYGIENE","CLEAN","ON","F","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",41,1,"READ Version A","OLD","HYGIENE","CLEAN","ON","F","Study Phase","85","Test","Recall1","CLEAN",100,"sona"
"w10006820_KPH",77,1,"READ Version A","OLD","HYGIENE","CLEAN","ON","F","Study Phase","90","Test","Recall1","smell",0,"sona"
"w10051663JA",46,1,"READ Version A","OLD","HYGIENE","CLEAN","ON","F","Study Phase","93","Test","Recall1","",0,"sona"
"w927437_AH",63,1,"READ Version A","OLD","HYGIENE","CLEAN","ON","F","Study Phase","98","Test","Recall1","clean",100,"sona"
"w10003113_hkb",50,1,"READ Version A","OLD","KEY","LATCH","ON","B","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",85,1,"READ Version A","OLD","KEY","LATCH","ON","B","Study Phase","30","Test","Recall1","CLUTCH",0,"sona"
"w10006820_KPH",59,1,"READ Version A","OLD","KEY","LATCH","ON","B","Study Phase","11","Test","Recall1","ring",0,"sona"
"w10051663JA",42,1,"READ Version A","OLD","KEY","LATCH","ON","B","Study Phase","97","Test","Recall1","",0,"sona"
"w927437_AH",83,1,"READ Version A","OLD","KEY","LATCH","ON","B","Study Phase","10","Test","Recall1","Lock",0,"sona"
"w10003113_hkb",70,1,"READ Version A","OLD","KIDNEY","LIVER","ON","S","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",78,1,"READ Version A","OLD","KIDNEY","LIVER","ON","S","Study Phase","85","Test","Recall1","",0,"sona"
"w10006820_KPH",92,1,"READ Version A","OLD","KIDNEY","LIVER","ON","S","Study Phase","5","Test","Recall1","stones ",0,"sona"
"w10051663JA",36,1,"READ Version A","OLD","KIDNEY","LIVER","ON","S","Study Phase","19","Test","Recall1","liver",100,"sona"
"w927437_AH",101,1,"READ Version A","OLD","KIDNEY","LIVER","ON","S","Study Phase","60","Test","Recall1","liver",100,"sona"
"w10003113_hkb",47,1,"READ Version A","OLD","KING","VASE","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",34,1,"READ Version A","OLD","KING","VASE","ON","U","Study Phase","5","Test","Recall1","VASE",100,"sona"
"w10006820_KPH",61,1,"READ Version A","OLD","KING","VASE","ON","U","Study Phase","23","Test","Recall1","queen",0,"sona"
"w10051663JA",100,1,"READ Version A","OLD","KING","VASE","ON","U","Study Phase","67","Test","Recall1","queen",0,"sona"
"w927437_AH",53,1,"READ Version A","OLD","KING","VASE","ON","U","Study Phase","1","Test","Recall1","queen",0,"sona"
"w10003113_hkb",26,1,"READ Version A","OLD","LAW","ATTORNEY","ON","B","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",47,1,"READ Version A","OLD","LAW","ATTORNEY","ON","B","Study Phase","90","Test","Recall1","ATTORNEY",100,"sona"
"w10006820_KPH",29,1,"READ Version A","OLD","LAW","ATTORNEY","ON","B","Study Phase","77","Test","Recall1","order",0,"sona"
"w10051663JA",55,1,"READ Version A","OLD","LAW","ATTORNEY","ON","B","Study Phase","21","Test","Recall1","attonery",100,"sona"
"w927437_AH",71,1,"READ Version A","OLD","LAW","ATTORNEY","ON","B","Study Phase","99","Test","Recall1","jury",0,"sona"
"w10003113_hkb",34,1,"READ Version A","OLD","LETTUCE","SALAD","ON","S","Study Phase","0","Test","Recall1","SALAD",100,"sona"
"w10006452SW",72,1,"READ Version A","OLD","LETTUCE","SALAD","ON","S","Study Phase","80","Test","Recall1","SALAD",100,"sona"
"w10006820_KPH",93,1,"READ Version A","OLD","LETTUCE","SALAD","ON","S","Study Phase","95","Test","Recall1","ice ",0,"sona"
"w10051663JA",70,1,"READ Version A","OLD","LETTUCE","SALAD","ON","S","Study Phase","3","Test","Recall1","",0,"sona"
"w927437_AH",88,1,"READ Version A","OLD","LETTUCE","SALAD","ON","S","Study Phase","90","Test","Recall1","salad",100,"sona"
"w10003113_hkb",44,1,"READ Version A","OLD","LIFT","WOMAN","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",91,1,"READ Version A","OLD","LIFT","WOMAN","ON","U","Study Phase","40","Test","Recall1","WOMAN",100,"sona"
"w10006820_KPH",25,1,"READ Version A","OLD","LIFT","WOMAN","ON","U","Study Phase","1","Test","Recall1","uo",0,"sona"
"w10051663JA",40,1,"READ Version A","OLD","LIFT","WOMAN","ON","U","Study Phase","47","Test","Recall1","",0,"sona"
"w927437_AH",76,1,"READ Version A","OLD","LIFT","WOMAN","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10003113_hkb",74,1,"READ Version A","OLD","LOCATION","SITE","ON","S","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",52,1,"READ Version A","OLD","LOCATION","SITE","ON","S","Study Phase","85","Test","Recall1","SITE",100,"sona"
"w10006820_KPH",67,1,"READ Version A","OLD","LOCATION","SITE","ON","S","Study Phase","5","Test","Recall1","spot",0,"sona"
"w10051663JA",35,1,"READ Version A","OLD","LOCATION","SITE","ON","S","Study Phase","18","Test","Recall1","discover",0,"sona"
"w927437_AH",55,1,"READ Version A","OLD","LOCATION","SITE","ON","S","Study Phase","8","Test","Recall1","",0,"sona"
"w10003113_hkb",94,1,"READ Version A","OLD","MACHINE","POSITION","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",73,1,"READ Version A","OLD","MACHINE","POSITION","ON","U","Study Phase","0","Test","Recall1","POSITION",100,"sona"
"w10006820_KPH",91,1,"READ Version A","OLD","MACHINE","POSITION","ON","U","Study Phase","2","Test","Recall1","factory ",0,"sona"
"w10051663JA",91,1,"READ Version A","OLD","MACHINE","POSITION","ON","U","Study Phase","73","Test","Recall1","",0,"sona"
"w927437_AH",51,1,"READ Version A","OLD","MACHINE","POSITION","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10003113_hkb",45,1,"READ Version A","OLD","MATH","DIVISION","ON","B","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",53,1,"READ Version A","OLD","MATH","DIVISION","ON","B","Study Phase","90","Test","Recall1","DIVISION",100,"sona"
"w10006820_KPH",63,1,"READ Version A","OLD","MATH","DIVISION","ON","B","Study Phase","33","Test","Recall1","hard ",0,"sona"
"w10051663JA",86,1,"READ Version A","OLD","MATH","DIVISION","ON","B","Study Phase","100","Test","Recall1","division ",100,"sona"
"w927437_AH",29,1,"READ Version A","OLD","MATH","DIVISION","ON","B","Study Phase","70","Test","Recall1","school",0,"sona"
"w10003113_hkb",68,1,"READ Version A","OLD","MEANING","DEFINITION","ON","S","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",51,1,"READ Version A","OLD","MEANING","DEFINITION","ON","S","Study Phase","85","Test","Recall1","DEFINITION",100,"sona"
"w10006820_KPH",53,1,"READ Version A","OLD","MEANING","DEFINITION","ON","S","Study Phase","15","Test","Recall1","definition ",100,"sona"
"w10051663JA",66,1,"READ Version A","OLD","MEANING","DEFINITION","ON","S","Study Phase","77","Test","Recall1","definition",100,"sona"
"w927437_AH",80,1,"READ Version A","OLD","MEANING","DEFINITION","ON","S","Study Phase","98","Test","Recall1","understanding",0,"sona"
"w10003113_hkb",100,1,"READ Version A","OLD","NUMBER","AMOUNT","ON","S","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",88,1,"READ Version A","OLD","NUMBER","AMOUNT","ON","S","Study Phase","100","Test","Recall1","AMOUNT",100,"sona"
"w10006820_KPH",98,1,"READ Version A","OLD","NUMBER","AMOUNT","ON","S","Study Phase","60","Test","Recall1","digit",0,"sona"
"w10051663JA",78,1,"READ Version A","OLD","NUMBER","AMOUNT","ON","S","Study Phase","18","Test","Recall1","",0,"sona"
"w927437_AH",59,1,"READ Version A","OLD","NUMBER","AMOUNT","ON","S","Study Phase","25","Test","Recall1","",0,"sona"
"w10003113_hkb",29,1,"READ Version A","OLD","ORCHID","FLOWER","ON","F","Study Phase","0","Test","Recall1","FLOWER",100,"sona"
"w10006452SW",38,1,"READ Version A","OLD","ORCHID","FLOWER","ON","F","Study Phase","80","Test","Recall1","FLOWER",100,"sona"
"w10006820_KPH",100,1,"READ Version A","OLD","ORCHID","FLOWER","ON","F","Study Phase","49","Test","Recall1","flower ",100,"sona"
"w10051663JA",94,1,"READ Version A","OLD","ORCHID","FLOWER","ON","F","Study Phase","62","Test","Recall1","",0,"sona"
"w927437_AH",38,1,"READ Version A","OLD","ORCHID","FLOWER","ON","F","Study Phase","80","Test","Recall1","flower",100,"sona"
"w10003113_hkb",85,1,"READ Version A","OLD","PARK","HUNGRY","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",90,1,"READ Version A","OLD","PARK","HUNGRY","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10006820_KPH",38,1,"READ Version A","OLD","PARK","HUNGRY","ON","U","Study Phase","2","Test","Recall1","swing",0,"sona"
"w10051663JA",99,1,"READ Version A","OLD","PARK","HUNGRY","ON","U","Study Phase","90","Test","Recall1","hungry ",100,"sona"
"w927437_AH",60,1,"READ Version A","OLD","PARK","HUNGRY","ON","U","Study Phase","1","Test","Recall1","swing",0,"sona"
"w10003113_hkb",48,1,"READ Version A","OLD","PAST","FUTURE","ON","S","Study Phase","0","Test","Recall1","FUTURE",100,"sona"
"w10006452SW",100,1,"READ Version A","OLD","PAST","FUTURE","ON","S","Study Phase","65","Test","Recall1","FUTURE",100,"sona"
"w10006820_KPH",54,1,"READ Version A","OLD","PAST","FUTURE","ON","S","Study Phase","77","Test","Recall1","end ",0,"sona"
"w10051663JA",68,1,"READ Version A","OLD","PAST","FUTURE","ON","S","Study Phase","85","Test","Recall1","future ",100,"sona"
"w927437_AH",42,1,"READ Version A","OLD","PAST","FUTURE","ON","S","Study Phase","99","Test","Recall1","future",100,"sona"
"w10003113_hkb",62,1,"READ Version A","OLD","PAW","DOG","ON","F","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",76,1,"READ Version A","OLD","PAW","DOG","ON","F","Study Phase","85","Test","Recall1","DOG",100,"sona"
"w10006820_KPH",47,1,"READ Version A","OLD","PAW","DOG","ON","F","Study Phase","77","Test","Recall1","print ",0,"sona"
"w10051663JA",72,1,"READ Version A","OLD","PAW","DOG","ON","F","Study Phase","5","Test","Recall1","dog",100,"sona"
"w927437_AH",99,1,"READ Version A","OLD","PAW","DOG","ON","F","Study Phase","80","Test","Recall1","dog",100,"sona"
"w10003113_hkb",91,1,"READ Version A","OLD","PLANE","PILOT","ON","B","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",66,1,"READ Version A","OLD","PLANE","PILOT","ON","B","Study Phase","100","Test","Recall1","PILOT",100,"sona"
"w10006820_KPH",45,1,"READ Version A","OLD","PLANE","PILOT","ON","B","Study Phase","95","Test","Recall1","wing ",0,"sona"
"w10051663JA",41,1,"READ Version A","OLD","PLANE","PILOT","ON","B","Study Phase","89","Test","Recall1","piolit",100,"sona"
"w927437_AH",69,1,"READ Version A","OLD","PLANE","PILOT","ON","B","Study Phase","98","Test","Recall1","",0,"sona"
"w10003113_hkb",31,1,"READ Version A","OLD","POP","SODA","ON","S","Study Phase","0","Test","Recall1","SODa",100,"sona"
"w10006452SW",81,1,"READ Version A","OLD","POP","SODA","ON","S","Study Phase","100","Test","Recall1","SODA",100,"sona"
"w10006820_KPH",42,1,"READ Version A","OLD","POP","SODA","ON","S","Study Phase","77","Test","Recall1","tart",0,"sona"
"w10051663JA",93,1,"READ Version A","OLD","POP","SODA","ON","S","Study Phase","61","Test","Recall1","soda ",100,"sona"
"w927437_AH",73,1,"READ Version A","OLD","POP","SODA","ON","S","Study Phase","97","Test","Recall1","soda",100,"sona"
"w10003113_hkb",61,1,"READ Version A","OLD","PUSHER","CLUTTER","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",39,1,"READ Version A","OLD","PUSHER","CLUTTER","ON","U","Study Phase","30","Test","Recall1","CLUTTER",100,"sona"
"w10006820_KPH",39,1,"READ Version A","OLD","PUSHER","CLUTTER","ON","U","Study Phase","1","Test","Recall1","lifter ",0,"sona"
"w10051663JA",85,1,"READ Version A","OLD","PUSHER","CLUTTER","ON","U","Study Phase","99","Test","Recall1","",0,"sona"
"w927437_AH",94,1,"READ Version A","OLD","PUSHER","CLUTTER","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10003113_hkb",22,1,"READ Version A","OLD","REVOLUTION","WAR","ON","F","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",27,1,"READ Version A","OLD","REVOLUTION","WAR","ON","F","Study Phase","65","Test","Recall1","WAR",100,"sona"
"w10006820_KPH",79,1,"READ Version A","OLD","REVOLUTION","WAR","ON","F","Study Phase","10","Test","Recall1","America ",0,"sona"
"w10051663JA",97,1,"READ Version A","OLD","REVOLUTION","WAR","ON","F","Study Phase","67","Test","Recall1","end ",0,"sona"
"w927437_AH",41,1,"READ Version A","OLD","REVOLUTION","WAR","ON","F","Study Phase","100","Test","Recall1","war",100,"sona"
"w10003113_hkb",93,1,"READ Version A","OLD","ROOT","PLANT","ON","F","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",42,1,"READ Version A","OLD","ROOT","PLANT","ON","F","Study Phase","90","Test","Recall1","TREE",0,"sona"
"w10006820_KPH",56,1,"READ Version A","OLD","ROOT","PLANT","ON","F","Study Phase","46","Test","Recall1","word ",0,"sona"
"w10051663JA",84,1,"READ Version A","OLD","ROOT","PLANT","ON","F","Study Phase","78","Test","Recall1","plant",100,"sona"
"w927437_AH",54,1,"READ Version A","OLD","ROOT","PLANT","ON","F","Study Phase","30","Test","Recall1","tree",0,"sona"
"w10003113_hkb",55,1,"READ Version A","OLD","SENTENCE","WORD","ON","B","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",79,1,"READ Version A","OLD","SENTENCE","WORD","ON","B","Study Phase","60","Test","Recall1","WORD",100,"sona"
"w10006820_KPH",70,1,"READ Version A","OLD","SENTENCE","WORD","ON","B","Study Phase","10","Test","Recall1","words ",0,"sona"
"w10051663JA",81,1,"READ Version A","OLD","SENTENCE","WORD","ON","B","Study Phase","66","Test","Recall1","",0,"sona"
"w927437_AH",79,1,"READ Version A","OLD","SENTENCE","WORD","ON","B","Study Phase","10","Test","Recall1","word",100,"sona"
"w10003113_hkb",46,1,"READ Version A","OLD","SHOE","FOOT","ON","S","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",60,1,"READ Version A","OLD","SHOE","FOOT","ON","S","Study Phase","100","Test","Recall1","FOOT",100,"sona"
"w10006820_KPH",81,1,"READ Version A","OLD","SHOE","FOOT","ON","S","Study Phase","80","Test","Recall1","slide",0,"sona"
"w10051663JA",51,1,"READ Version A","OLD","SHOE","FOOT","ON","S","Study Phase","44","Test","Recall1","foot",100,"sona"
"w927437_AH",56,1,"READ Version A","OLD","SHOE","FOOT","ON","S","Study Phase","89","Test","Recall1","foot",100,"sona"
"w10003113_hkb",88,1,"READ Version A","OLD","SLEEP","DROWSY","ON","B","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",37,1,"READ Version A","OLD","SLEEP","DROWSY","ON","B","Study Phase","85","Test","Recall1","",0,"sona"
"w10006820_KPH",57,1,"READ Version A","OLD","SLEEP","DROWSY","ON","B","Study Phase","44","Test","Recall1","tigh ",0,"sona"
"w10051663JA",63,1,"READ Version A","OLD","SLEEP","DROWSY","ON","B","Study Phase","32","Test","Recall1","",0,"sona"
"w927437_AH",92,1,"READ Version A","OLD","SLEEP","DROWSY","ON","B","Study Phase","50","Test","Recall1","",0,"sona"
"w10003113_hkb",25,1,"READ Version A","OLD","SMELL","STENCH","ON","B","Study Phase","0","Test","Recall1","STENCH",100,"sona"
"w10006452SW",36,1,"READ Version A","OLD","SMELL","STENCH","ON","B","Study Phase","70","Test","Recall1","STENCH",100,"sona"
"w10006820_KPH",88,1,"READ Version A","OLD","SMELL","STENCH","ON","B","Study Phase","30","Test","Recall1","stench ",100,"sona"
"w10051663JA",26,1,"READ Version A","OLD","SMELL","STENCH","ON","B","Study Phase","63","Test","Recall1","stench",100,"sona"
"w927437_AH",96,1,"READ Version A","OLD","SMELL","STENCH","ON","B","Study Phase","90","Test","Recall1","nose",0,"sona"
"w10003113_hkb",65,1,"READ Version A","OLD","SOON","BELT","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",62,1,"READ Version A","OLD","SOON","BELT","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10006820_KPH",37,1,"READ Version A","OLD","SOON","BELT","ON","U","Study Phase","3","Test","Recall1","now ",0,"sona"
"w10051663JA",83,1,"READ Version A","OLD","SOON","BELT","ON","U","Study Phase","45","Test","Recall1","",0,"sona"
"w927437_AH",47,1,"READ Version A","OLD","SOON","BELT","ON","U","Study Phase","1","Test","Recall1","",0,"sona"
"w10003113_hkb",63,1,"READ Version A","OLD","STRONG","ACCIDENT","ON","U","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",44,1,"READ Version A","OLD","STRONG","ACCIDENT","ON","U","Study Phase","20","Test","Recall1","",0,"sona"
"w10006820_KPH",84,1,"READ Version A","OLD","STRONG","ACCIDENT","ON","U","Study Phase","3","Test","Recall1","swole ",0,"sona"
"w10051663JA",34,1,"READ Version A","OLD","STRONG","ACCIDENT","ON","U","Study Phase","17","Test","Recall1","strenght",0,"sona"
"w927437_AH",86,1,"READ Version A","OLD","STRONG","ACCIDENT","ON","U","Study Phase","0","Test","Recall1","weak",0,"sona"
"w10003113_hkb",90,1,"READ Version A","OLD","SUGAR","RIDDLE","ON","U","Study Phase","0","Test","Recall1","SWEET",0,"sona"
"w10006452SW",35,1,"READ Version A","OLD","SUGAR","RIDDLE","ON","U","Study Phase","5","Test","Recall1","RIDDLE",100,"sona"
"w10006820_KPH",41,1,"READ Version A","OLD","SUGAR","RIDDLE","ON","U","Study Phase","1","Test","Recall1","field ",0,"sona"
"w10051663JA",58,1,"READ Version A","OLD","SUGAR","RIDDLE","ON","U","Study Phase","27","Test","Recall1","",0,"sona"
"w927437_AH",78,1,"READ Version A","OLD","SUGAR","RIDDLE","ON","U","Study Phase","1","Test","Recall1","",0,"sona"
"w10003113_hkb",33,1,"READ Version A","OLD","SWAN","BIRD","ON","F","Study Phase","0","Test","Recall1","BIRD",100,"sona"
"w10006452SW",29,1,"READ Version A","OLD","SWAN","BIRD","ON","F","Study Phase","75","Test","Recall1","BIRD",100,"sona"
"w10006820_KPH",101,1,"READ Version A","OLD","SWAN","BIRD","ON","F","Study Phase","59","Test","Recall1","bird ",100,"sona"
"w10051663JA",89,1,"READ Version A","OLD","SWAN","BIRD","ON","F","Study Phase","82","Test","Recall1","bird ",100,"sona"
"w927437_AH",34,1,"READ Version A","OLD","SWAN","BIRD","ON","F","Study Phase","90","Test","Recall1","bird",100,"sona"
"w10003113_hkb",78,1,"READ Version A","OLD","TAKE","SEIZE","ON","B","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",64,1,"READ Version A","OLD","TAKE","SEIZE","ON","B","Study Phase","80","Test","Recall1","SEIZE",100,"sona"
"w10006820_KPH",71,1,"READ Version A","OLD","TAKE","SEIZE","ON","B","Study Phase","55","Test","Recall1","took ",0,"sona"
"w10051663JA",22,1,"READ Version A","OLD","TAKE","SEIZE","ON","B","Study Phase","7","Test","Recall1","way",0,"sona"
"w927437_AH",87,1,"READ Version A","OLD","TAKE","SEIZE","ON","B","Study Phase","15","Test","Recall1","",0,"sona"
"w10003113_hkb",96,1,"READ Version A","OLD","TRIAL","JURY","ON","S","Study Phase","0","Test","Recall1","",0,"sona"
"w10006452SW",74,1,"READ Version A","OLD","TRIAL","JURY","ON","S","Study Phase","75","Test","Recall1","",0,"sona"
"w10006820_KPH",87,1,"READ Version A","OLD","TRIAL","JURY","ON","S","Study Phase","90","Test","Recall1","order",0,"sona"
"w10051663JA",33,1,"READ Version A","OLD","TRIAL","JURY","ON","S","Study Phase","88","Test","Recall1","law",0,"sona"
"w927437_AH",40,1,"READ Version A","OLD","TRIAL","JURY","ON","S","Study Phase","100","Test","Recall1","jury",100,"sona"
"w10003113_hkb",81,1,"READ Version A","OLD","TUNA","FISH","ON","F","Study Phase","0","Test","Recall1","FISH",100,"sona"
"w10006452SW",99,1,"READ Version A","OLD","TUNA","FISH","ON","F","Study Phase","100","Test","Recall1","FISH",100,"sona"
"w10006820_KPH",27,1,"READ Version A","OLD","TUNA","FISH","ON","F","Study Phase","22","Test","Recall1","fish ",100,"sona"
