"Username","Trial","Condition.Number","Condition.Description","Condition.Notes","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","JOL","Procedure.Trial.Type","Procedure.Shuffle.1","Recall.Response","Recall_Score","platform"
"5e85cdb8399b9d037fc5c7b6",103,18,"BACKWARD IS VERSION B","NEW","PLANE","AIRCRAFT","ON2","B","Study Phase","100","Test","Recall1","Aircraft",100,"prolific"
"5ecaed8544972a64705bb6a1",26,18,"BACKWARD IS VERSION B","NEW","PLANE","AIRCRAFT","ON2","B","Study Phase","70","Test","Recall1","aircraft",100,"prolific"
"5f047ad3b4eb766c94bb20a7",104,18,"BACKWARD IS VERSION B","NEW","PLANE","AIRCRAFT","ON2","B","Study Phase","79","Test","Recall1","Aircraft ",100,"prolific"
"55885869fdf99b4020ba0b64",44,18,"BACKWARD IS VERSION B","NEW","POP","BALLOON","ON2","B","Study Phase","40","Test","Recall1","Loud",0,"prolific"
"5994b4b88737070001762c8f",55,18,"BACKWARD IS VERSION B","NEW","POP","BALLOON","ON2","B","Study Phase","80","Test","Recall1","BALLOON",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",37,18,"BACKWARD IS VERSION B","NEW","POP","BALLOON","ON2","B","Study Phase","60","Test","Recall1","",0,"prolific"
"5ecaed8544972a64705bb6a1",70,18,"BACKWARD IS VERSION B","NEW","POP","BALLOON","ON2","B","Study Phase","55","Test","Recall1","balloon",100,"prolific"
"5f047ad3b4eb766c94bb20a7",95,18,"BACKWARD IS VERSION B","NEW","POP","BALLOON","ON2","B","Study Phase","60","Test","Recall1","corn ",0,"prolific"
"55885869fdf99b4020ba0b64",64,18,"BACKWARD IS VERSION B","NEW","RAZOR","SHAVE","ON2","S","Study Phase","60","Test","Recall1","Shave",100,"prolific"
"5994b4b88737070001762c8f",39,18,"BACKWARD IS VERSION B","NEW","RAZOR","SHAVE","ON2","S","Study Phase","20","Test","Recall1","SHAVE",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",57,18,"BACKWARD IS VERSION B","NEW","RAZOR","SHAVE","ON2","S","Study Phase","80","Test","Recall1","Shave",100,"prolific"
"5ecaed8544972a64705bb6a1",77,18,"BACKWARD IS VERSION B","NEW","RAZOR","SHAVE","ON2","S","Study Phase","70","Test","Recall1","shave",100,"prolific"
"5f047ad3b4eb766c94bb20a7",72,18,"BACKWARD IS VERSION B","NEW","RAZOR","SHAVE","ON2","S","Study Phase","90","Test","Recall1","Shave",100,"prolific"
"55885869fdf99b4020ba0b64",80,18,"BACKWARD IS VERSION B","NEW","RIGHTS","EQUAL","ON2","S","Study Phase","10","Test","Recall1","Government",0,"prolific"
"5994b4b88737070001762c8f",34,18,"BACKWARD IS VERSION B","NEW","RIGHTS","EQUAL","ON2","S","Study Phase","70","Test","Recall1","EQUAL",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",95,18,"BACKWARD IS VERSION B","NEW","RIGHTS","EQUAL","ON2","S","Study Phase","80","Test","Recall1","Equal",100,"prolific"
"5ecaed8544972a64705bb6a1",67,18,"BACKWARD IS VERSION B","NEW","RIGHTS","EQUAL","ON2","S","Study Phase","80","Test","Recall1","equal",100,"prolific"
"5f047ad3b4eb766c94bb20a7",71,18,"BACKWARD IS VERSION B","NEW","RIGHTS","EQUAL","ON2","S","Study Phase","80","Test","Recall1","Equal ",100,"prolific"
"55885869fdf99b4020ba0b64",46,18,"BACKWARD IS VERSION B","NEW","ROD","REEL","ON2","S","Study Phase","95","Test","Recall1","Red",0,"prolific"
"5994b4b88737070001762c8f",95,18,"BACKWARD IS VERSION B","NEW","ROD","REEL","ON2","S","Study Phase","0","Test","Recall1","STIR",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",65,18,"BACKWARD IS VERSION B","NEW","ROD","REEL","ON2","S","Study Phase","10","Test","Recall1","Steel",0,"prolific"
"5ecaed8544972a64705bb6a1",47,18,"BACKWARD IS VERSION B","NEW","ROD","REEL","ON2","S","Study Phase","20","Test","Recall1","reel",100,"prolific"
"5f047ad3b4eb766c94bb20a7",100,18,"BACKWARD IS VERSION B","NEW","ROD","REEL","ON2","S","Study Phase","1","Test","Recall1","stewart",0,"prolific"
"55885869fdf99b4020ba0b64",97,18,"BACKWARD IS VERSION B","NEW","SAFETY","SEATBELT","ON2","S","Study Phase","65","Test","Recall1","Cautious",0,"prolific"
"5994b4b88737070001762c8f",70,18,"BACKWARD IS VERSION B","NEW","SAFETY","SEATBELT","ON2","S","Study Phase","70","Test","Recall1","SEATBELT",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",63,18,"BACKWARD IS VERSION B","NEW","SAFETY","SEATBELT","ON2","S","Study Phase","50","Test","Recall1","Seatbelt",100,"prolific"
"5ecaed8544972a64705bb6a1",97,18,"BACKWARD IS VERSION B","NEW","SAFETY","SEATBELT","ON2","S","Study Phase","40","Test","Recall1","seatbelt",100,"prolific"
"5f047ad3b4eb766c94bb20a7",102,18,"BACKWARD IS VERSION B","NEW","SAFETY","SEATBELT","ON2","S","Study Phase","79","Test","Recall1","Knet ",0,"prolific"
"55885869fdf99b4020ba0b64",91,18,"BACKWARD IS VERSION B","NEW","SCALP","HEAD","ON2","F","Study Phase","80","Test","Recall1","Head",100,"prolific"
"5994b4b88737070001762c8f",25,18,"BACKWARD IS VERSION B","NEW","SCALP","HEAD","ON2","F","Study Phase","50","Test","Recall1","HAIR",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",50,18,"BACKWARD IS VERSION B","NEW","SCALP","HEAD","ON2","F","Study Phase","70","Test","Recall1","Head",100,"prolific"
"5ecaed8544972a64705bb6a1",37,18,"BACKWARD IS VERSION B","NEW","SCALP","HEAD","ON2","F","Study Phase","80","Test","Recall1","head",100,"prolific"
"5f047ad3b4eb766c94bb20a7",27,18,"BACKWARD IS VERSION B","NEW","SCALP","HEAD","ON2","F","Study Phase","100","Test","Recall1","Hair",0,"prolific"
"55885869fdf99b4020ba0b64",38,18,"BACKWARD IS VERSION B","NEW","SHEARS","SCISSORS","ON2","F","Study Phase","25","Test","Recall1","Scissors ",100,"prolific"
"5994b4b88737070001762c8f",68,18,"BACKWARD IS VERSION B","NEW","SHEARS","SCISSORS","ON2","F","Study Phase","30","Test","Recall1","SCISSORS",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",40,18,"BACKWARD IS VERSION B","NEW","SHEARS","SCISSORS","ON2","F","Study Phase","30","Test","Recall1","Scissors",100,"prolific"
"5ecaed8544972a64705bb6a1",79,18,"BACKWARD IS VERSION B","NEW","SHEARS","SCISSORS","ON2","F","Study Phase","75","Test","Recall1","scissors",100,"prolific"
"5f047ad3b4eb766c94bb20a7",32,18,"BACKWARD IS VERSION B","NEW","SHEARS","SCISSORS","ON2","F","Study Phase","12","Test","Recall1","",0,"prolific"
"55885869fdf99b4020ba0b64",79,18,"BACKWARD IS VERSION B","NEW","SHELL","SHAKE","ON2","U","Study Phase","5","Test","Recall1","Turtle",0,"prolific"
"5994b4b88737070001762c8f",36,18,"BACKWARD IS VERSION B","NEW","SHELL","SHAKE","ON2","U","Study Phase","0","Test","Recall1","",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",64,18,"BACKWARD IS VERSION B","NEW","SHELL","SHAKE","ON2","U","Study Phase","30","Test","Recall1","",0,"prolific"
"5ecaed8544972a64705bb6a1",96,18,"BACKWARD IS VERSION B","NEW","SHELL","SHAKE","ON2","U","Study Phase","15","Test","Recall1","",0,"prolific"
"5f047ad3b4eb766c94bb20a7",30,18,"BACKWARD IS VERSION B","NEW","SHELL","SHAKE","ON2","U","Study Phase","32","Test","Recall1","Turtle ",0,"prolific"
"55885869fdf99b4020ba0b64",43,18,"BACKWARD IS VERSION B","NEW","SHOELACE","TIE","ON2","F","Study Phase","50","Test","Recall1","Tie",100,"prolific"
"5994b4b88737070001762c8f",75,18,"BACKWARD IS VERSION B","NEW","SHOELACE","TIE","ON2","F","Study Phase","10","Test","Recall1","TIE",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",74,18,"BACKWARD IS VERSION B","NEW","SHOELACE","TIE","ON2","F","Study Phase","50","Test","Recall1","Tie",100,"prolific"
"5ecaed8544972a64705bb6a1",36,18,"BACKWARD IS VERSION B","NEW","SHOELACE","TIE","ON2","F","Study Phase","65","Test","Recall1","tie",100,"prolific"
"5f047ad3b4eb766c94bb20a7",76,18,"BACKWARD IS VERSION B","NEW","SHOELACE","TIE","ON2","F","Study Phase","50","Test","Recall1","Tie",100,"prolific"
"55885869fdf99b4020ba0b64",32,18,"BACKWARD IS VERSION B","NEW","SLEEP","NAP","ON2","B","Study Phase","88","Test","Recall1","Nap",100,"prolific"
"5994b4b88737070001762c8f",31,18,"BACKWARD IS VERSION B","NEW","SLEEP","NAP","ON2","B","Study Phase","40","Test","Recall1","NAP",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",58,18,"BACKWARD IS VERSION B","NEW","SLEEP","NAP","ON2","B","Study Phase","100","Test","Recall1","Nap",100,"prolific"
"5ecaed8544972a64705bb6a1",46,18,"BACKWARD IS VERSION B","NEW","SLEEP","NAP","ON2","B","Study Phase","60","Test","Recall1","bed",0,"prolific"
"5f047ad3b4eb766c94bb20a7",49,18,"BACKWARD IS VERSION B","NEW","SLEEP","NAP","ON2","B","Study Phase","100","Test","Recall1","Nap",100,"prolific"
"55885869fdf99b4020ba0b64",90,18,"BACKWARD IS VERSION B","NEW","STAR","ACTRESS","ON2","B","Study Phase","20","Test","Recall1","Actress",100,"prolific"
"5994b4b88737070001762c8f",94,18,"BACKWARD IS VERSION B","NEW","STAR","ACTRESS","ON2","B","Study Phase","60","Test","Recall1","SIGN",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",71,18,"BACKWARD IS VERSION B","NEW","STAR","ACTRESS","ON2","B","Study Phase","30","Test","Recall1","",0,"prolific"
"5ecaed8544972a64705bb6a1",40,18,"BACKWARD IS VERSION B","NEW","STAR","ACTRESS","ON2","B","Study Phase","45","Test","Recall1","",0,"prolific"
"5f047ad3b4eb766c94bb20a7",46,18,"BACKWARD IS VERSION B","NEW","STAR","ACTRESS","ON2","B","Study Phase","90","Test","Recall1","actress",100,"prolific"
"55885869fdf99b4020ba0b64",82,18,"BACKWARD IS VERSION B","NEW","STRETCH","CLOTH","ON2","U","Study Phase","30","Test","Recall1","Muscl",0,"prolific"
"5994b4b88737070001762c8f",51,18,"BACKWARD IS VERSION B","NEW","STRETCH","CLOTH","ON2","U","Study Phase","10","Test","Recall1","EAR",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",84,18,"BACKWARD IS VERSION B","NEW","STRETCH","CLOTH","ON2","U","Study Phase","20","Test","Recall1","",0,"prolific"
"5ecaed8544972a64705bb6a1",27,18,"BACKWARD IS VERSION B","NEW","STRETCH","CLOTH","ON2","U","Study Phase","15","Test","Recall1","cloth",100,"prolific"
"5f047ad3b4eb766c94bb20a7",54,18,"BACKWARD IS VERSION B","NEW","STRETCH","CLOTH","ON2","U","Study Phase","2","Test","Recall1","marks ",0,"prolific"
"55885869fdf99b4020ba0b64",77,18,"BACKWARD IS VERSION B","NEW","SUN","TAN","ON2","S","Study Phase","50","Test","Recall1","Moon",0,"prolific"
"5994b4b88737070001762c8f",47,18,"BACKWARD IS VERSION B","NEW","SUN","TAN","ON2","S","Study Phase","100","Test","Recall1","DIAL",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",41,18,"BACKWARD IS VERSION B","NEW","SUN","TAN","ON2","S","Study Phase","100","Test","Recall1","",0,"prolific"
"5ecaed8544972a64705bb6a1",68,18,"BACKWARD IS VERSION B","NEW","SUN","TAN","ON2","S","Study Phase","80","Test","Recall1","tan",100,"prolific"
"5f047ad3b4eb766c94bb20a7",101,18,"BACKWARD IS VERSION B","NEW","SUN","TAN","ON2","S","Study Phase","60","Test","Recall1","day",0,"prolific"
"55885869fdf99b4020ba0b64",89,18,"BACKWARD IS VERSION B","NEW","TANTRUM","TEMPER","ON2","S","Study Phase","50","Test","Recall1","Upset",0,"prolific"
"5994b4b88737070001762c8f",65,18,"BACKWARD IS VERSION B","NEW","TANTRUM","TEMPER","ON2","S","Study Phase","80","Test","Recall1","ANGER",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",93,18,"BACKWARD IS VERSION B","NEW","TANTRUM","TEMPER","ON2","S","Study Phase","70","Test","Recall1","Temper",100,"prolific"
"5ecaed8544972a64705bb6a1",73,18,"BACKWARD IS VERSION B","NEW","TANTRUM","TEMPER","ON2","S","Study Phase","70","Test","Recall1","temper",100,"prolific"
"5f047ad3b4eb766c94bb20a7",88,18,"BACKWARD IS VERSION B","NEW","TANTRUM","TEMPER","ON2","S","Study Phase","70","Test","Recall1","Fit ",0,"prolific"
"55885869fdf99b4020ba0b64",99,18,"BACKWARD IS VERSION B","NEW","TEMPERATURE","MORNING","ON2","U","Study Phase","70","Test","Recall1","Cold",0,"prolific"
"5994b4b88737070001762c8f",73,18,"BACKWARD IS VERSION B","NEW","TEMPERATURE","MORNING","ON2","U","Study Phase","10","Test","Recall1","SUN",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",89,18,"BACKWARD IS VERSION B","NEW","TEMPERATURE","MORNING","ON2","U","Study Phase","0","Test","Recall1","",0,"prolific"
"5ecaed8544972a64705bb6a1",49,18,"BACKWARD IS VERSION B","NEW","TEMPERATURE","MORNING","ON2","U","Study Phase","10","Test","Recall1","",0,"prolific"
"5f047ad3b4eb766c94bb20a7",83,18,"BACKWARD IS VERSION B","NEW","TEMPERATURE","MORNING","ON2","U","Study Phase","32","Test","Recall1","Morning ",100,"prolific"
"55885869fdf99b4020ba0b64",50,18,"BACKWARD IS VERSION B","NEW","THREAD","THIMBLE","ON2","B","Study Phase","80","Test","Recall1","String",0,"prolific"
"5994b4b88737070001762c8f",78,18,"BACKWARD IS VERSION B","NEW","THREAD","THIMBLE","ON2","B","Study Phase","30","Test","Recall1","THIMBLE",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",54,18,"BACKWARD IS VERSION B","NEW","THREAD","THIMBLE","ON2","B","Study Phase","20","Test","Recall1","Thimble",100,"prolific"
"5ecaed8544972a64705bb6a1",33,18,"BACKWARD IS VERSION B","NEW","THREAD","THIMBLE","ON2","B","Study Phase","70","Test","Recall1","thimble",100,"prolific"
"5f047ad3b4eb766c94bb20a7",92,18,"BACKWARD IS VERSION B","NEW","THREAD","THIMBLE","ON2","B","Study Phase","20","Test","Recall1","Thumbnail ",0,"prolific"
"55885869fdf99b4020ba0b64",81,18,"BACKWARD IS VERSION B","NEW","TRUTH","LIE","ON2","S","Study Phase","50","Test","Recall1","Lie",100,"prolific"
"5994b4b88737070001762c8f",90,18,"BACKWARD IS VERSION B","NEW","TRUTH","LIE","ON2","S","Study Phase","100","Test","Recall1","Lie",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",52,18,"BACKWARD IS VERSION B","NEW","TRUTH","LIE","ON2","S","Study Phase","100","Test","Recall1","Honest",0,"prolific"
"5ecaed8544972a64705bb6a1",55,18,"BACKWARD IS VERSION B","NEW","TRUTH","LIE","ON2","S","Study Phase","70","Test","Recall1","honesty",0,"prolific"
"5f047ad3b4eb766c94bb20a7",55,18,"BACKWARD IS VERSION B","NEW","TRUTH","LIE","ON2","S","Study Phase","100","Test","Recall1","Lie ",100,"prolific"
"55885869fdf99b4020ba0b64",42,18,"BACKWARD IS VERSION B","NEW","TURN","FLIP","ON2","B","Study Phase","84","Test","Recall1","Left",0,"prolific"
"5994b4b88737070001762c8f",88,18,"BACKWARD IS VERSION B","NEW","TURN","FLIP","ON2","B","Study Phase","80","Test","Recall1","FLIP",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",48,18,"BACKWARD IS VERSION B","NEW","TURN","FLIP","ON2","B","Study Phase","20","Test","Recall1","Flip",100,"prolific"
"5ecaed8544972a64705bb6a1",50,18,"BACKWARD IS VERSION B","NEW","TURN","FLIP","ON2","B","Study Phase","55","Test","Recall1","",0,"prolific"
"5f047ad3b4eb766c94bb20a7",24,18,"BACKWARD IS VERSION B","NEW","TURN","FLIP","ON2","B","Study Phase","50","Test","Recall1","Flip ",100,"prolific"
"55885869fdf99b4020ba0b64",33,18,"BACKWARD IS VERSION B","NEW","VEHICLE","CHARM","ON2","U","Study Phase","10","Test","Recall1","Car",0,"prolific"
"5994b4b88737070001762c8f",61,18,"BACKWARD IS VERSION B","NEW","VEHICLE","CHARM","ON2","U","Study Phase","0","Test","Recall1","DRIVE",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",68,18,"BACKWARD IS VERSION B","NEW","VEHICLE","CHARM","ON2","U","Study Phase","30","Test","Recall1","Car",0,"prolific"
"5ecaed8544972a64705bb6a1",54,18,"BACKWARD IS VERSION B","NEW","VEHICLE","CHARM","ON2","U","Study Phase","15","Test","Recall1","",0,"prolific"
"5f047ad3b4eb766c94bb20a7",103,18,"BACKWARD IS VERSION B","NEW","VEHICLE","CHARM","ON2","U","Study Phase","0","Test","Recall1","Car ",0,"prolific"
"55885869fdf99b4020ba0b64",56,18,"BACKWARD IS VERSION B","NEW","WATER","DRINK","ON2","S","Study Phase","93","Test","Recall1","Liquid ",0,"prolific"
"5994b4b88737070001762c8f",35,18,"BACKWARD IS VERSION B","NEW","WATER","DRINK","ON2","S","Study Phase","90","Test","Recall1","BOAT",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",96,18,"BACKWARD IS VERSION B","NEW","WATER","DRINK","ON2","S","Study Phase","100","Test","Recall1","Drink",100,"prolific"
"5ecaed8544972a64705bb6a1",32,18,"BACKWARD IS VERSION B","NEW","WATER","DRINK","ON2","S","Study Phase","90","Test","Recall1","drink",100,"prolific"
"5f047ad3b4eb766c94bb20a7",66,18,"BACKWARD IS VERSION B","NEW","WATER","DRINK","ON2","S","Study Phase","100","Test","Recall1","Drink ",100,"prolific"
"55885869fdf99b4020ba0b64",68,18,"BACKWARD IS VERSION B","NEW","WRIST","BRACELET","ON2","S","Study Phase","25","Test","Recall1","Ankle",0,"prolific"
"5994b4b88737070001762c8f",63,18,"BACKWARD IS VERSION B","NEW","WRIST","BRACELET","ON2","S","Study Phase","80","Test","Recall1","WATCH",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",77,18,"BACKWARD IS VERSION B","NEW","WRIST","BRACELET","ON2","S","Study Phase","82","Test","Recall1","Bracelet",100,"prolific"
"5ecaed8544972a64705bb6a1",41,18,"BACKWARD IS VERSION B","NEW","WRIST","BRACELET","ON2","S","Study Phase","60","Test","Recall1","bracelet",100,"prolific"
"5f047ad3b4eb766c94bb20a7",91,18,"BACKWARD IS VERSION B","NEW","WRIST","BRACELET","ON2","S","Study Phase","60","Test","Recall1","Bracelet ",100,"prolific"
"5da86d3475d0bc001951ff5c",65,19,"BACKWARD IS VERSION C","NEW","ABLE","CRACKLE","ON2","U","Study Phase","30","Test","Recall1","capable",0,"prolific"
"5e459f61418f610891628564",27,19,"BACKWARD IS VERSION C","NEW","ABLE","CRACKLE","ON2","U","Study Phase","30","Test","Recall1","no",0,"prolific"
"5efbdadbacf56b189faa4af7",43,19,"BACKWARD IS VERSION C","NEW","ABLE","CRACKLE","ON2","U","Study Phase","10","Test","Recall1","cain",0,"prolific"
"5efebc57a352be3d0dff46a7",55,19,"BACKWARD IS VERSION C","NEW","ABLE","CRACKLE","ON2","U","Study Phase","1","Test","Recall1","",0,"prolific"
"5da86d3475d0bc001951ff5c",51,19,"BACKWARD IS VERSION C","NEW","ACTRESS","STAR","ON2","F","Study Phase","80","Test","Recall1","star",100,"prolific"
"5e459f61418f610891628564",55,19,"BACKWARD IS VERSION C","NEW","ACTRESS","STAR","ON2","F","Study Phase","60","Test","Recall1","woman",0,"prolific"
"5efbdadbacf56b189faa4af7",48,19,"BACKWARD IS VERSION C","NEW","ACTRESS","STAR","ON2","F","Study Phase","80","Test","Recall1","star",100,"prolific"
"5efebc57a352be3d0dff46a7",93,19,"BACKWARD IS VERSION C","NEW","ACTRESS","STAR","ON2","F","Study Phase","20","Test","Recall1","",0,"prolific"
"5da86d3475d0bc001951ff5c",70,19,"BACKWARD IS VERSION C","NEW","AIRCRAFT","PLANE","ON2","F","Study Phase","100","Test","Recall1","plane",100,"prolific"
"5e459f61418f610891628564",63,19,"BACKWARD IS VERSION C","NEW","AIRCRAFT","PLANE","ON2","F","Study Phase","90","Test","Recall1","plane",100,"prolific"
"5efbdadbacf56b189faa4af7",84,19,"BACKWARD IS VERSION C","NEW","AIRCRAFT","PLANE","ON2","F","Study Phase","85","Test","Recall1","plane",100,"prolific"
"5efebc57a352be3d0dff46a7",78,19,"BACKWARD IS VERSION C","NEW","AIRCRAFT","PLANE","ON2","F","Study Phase","100","Test","Recall1","PLANE",100,"prolific"
"5da86d3475d0bc001951ff5c",95,19,"BACKWARD IS VERSION C","NEW","AWAY","GONE","ON2","S","Study Phase","70","Test","Recall1","gone",100,"prolific"
"5e459f61418f610891628564",57,19,"BACKWARD IS VERSION C","NEW","AWAY","GONE","ON2","S","Study Phase","70","Test","Recall1","holiday",0,"prolific"
"5efbdadbacf56b189faa4af7",96,19,"BACKWARD IS VERSION C","NEW","AWAY","GONE","ON2","S","Study Phase","60","Test","Recall1","gone",100,"prolific"
"5efebc57a352be3d0dff46a7",103,19,"BACKWARD IS VERSION C","NEW","AWAY","GONE","ON2","S","Study Phase","50","Test","Recall1","GONE",100,"prolific"
"5da86d3475d0bc001951ff5c",39,19,"BACKWARD IS VERSION C","NEW","BALLOON","POP","ON2","F","Study Phase","80","Test","Recall1","pop",100,"prolific"
"5e459f61418f610891628564",50,19,"BACKWARD IS VERSION C","NEW","BALLOON","POP","ON2","F","Study Phase","30","Test","Recall1","bag",0,"prolific"
"5efbdadbacf56b189faa4af7",26,19,"BACKWARD IS VERSION C","NEW","BALLOON","POP","ON2","F","Study Phase","95","Test","Recall1","pop",100,"prolific"
"5efebc57a352be3d0dff46a7",25,19,"BACKWARD IS VERSION C","NEW","BALLOON","POP","ON2","F","Study Phase","87","Test","Recall1","POP",100,"prolific"
"5da86d3475d0bc001951ff5c",84,19,"BACKWARD IS VERSION C","NEW","BANG","FUZZY","ON2","U","Study Phase","20","Test","Recall1","loud",0,"prolific"
"5e459f61418f610891628564",65,19,"BACKWARD IS VERSION C","NEW","BANG","FUZZY","ON2","U","Study Phase","0","Test","Recall1","pop",0,"prolific"
"5efbdadbacf56b189faa4af7",99,19,"BACKWARD IS VERSION C","NEW","BANG","FUZZY","ON2","U","Study Phase","0","Test","Recall1","",0,"prolific"
"5efebc57a352be3d0dff46a7",32,19,"BACKWARD IS VERSION C","NEW","BANG","FUZZY","ON2","U","Study Phase","0","Test","Recall1","",0,"prolific"
"5da86d3475d0bc001951ff5c",56,19,"BACKWARD IS VERSION C","NEW","BANKER","MONEY","ON2","F","Study Phase","100","Test","Recall1","money",100,"prolific"
"5e459f61418f610891628564",92,19,"BACKWARD IS VERSION C","NEW","BANKER","MONEY","ON2","F","Study Phase","70","Test","Recall1","money",100,"prolific"
"5efbdadbacf56b189faa4af7",82,19,"BACKWARD IS VERSION C","NEW","BANKER","MONEY","ON2","F","Study Phase","80","Test","Recall1","money",100,"prolific"
"5efebc57a352be3d0dff46a7",74,19,"BACKWARD IS VERSION C","NEW","BANKER","MONEY","ON2","F","Study Phase","75","Test","Recall1","ACCOUNTANT",0,"prolific"
"5da86d3475d0bc001951ff5c",88,19,"BACKWARD IS VERSION C","NEW","BRACELET","WRIST","ON2","S","Study Phase","100","Test","Recall1","wrist",100,"prolific"
"5e459f61418f610891628564",24,19,"BACKWARD IS VERSION C","NEW","BRACELET","WRIST","ON2","S","Study Phase","70","Test","Recall1","watch",0,"prolific"
"5efbdadbacf56b189faa4af7",77,19,"BACKWARD IS VERSION C","NEW","BRACELET","WRIST","ON2","S","Study Phase","90","Test","Recall1","wrist",100,"prolific"
"5efebc57a352be3d0dff46a7",70,19,"BACKWARD IS VERSION C","NEW","BRACELET","WRIST","ON2","S","Study Phase","95","Test","Recall1","WRIST",100,"prolific"
"5da86d3475d0bc001951ff5c",53,19,"BACKWARD IS VERSION C","NEW","BRAWL","FIGHT","ON2","F","Study Phase","100","Test","Recall1","feud",0,"prolific"
"5e459f61418f610891628564",91,19,"BACKWARD IS VERSION C","NEW","BRAWL","FIGHT","ON2","F","Study Phase","80","Test","Recall1","fight",100,"prolific"
"5efbdadbacf56b189faa4af7",89,19,"BACKWARD IS VERSION C","NEW","BRAWL","FIGHT","ON2","F","Study Phase","90","Test","Recall1","fight",100,"prolific"
"5efebc57a352be3d0dff46a7",58,19,"BACKWARD IS VERSION C","NEW","BRAWL","FIGHT","ON2","F","Study Phase","40","Test","Recall1","FEUD",0,"prolific"
"5da86d3475d0bc001951ff5c",26,19,"BACKWARD IS VERSION C","NEW","BREAKABLE","GLASS","ON2","F","Study Phase","80","Test","Recall1","glass",100,"prolific"
