"ExperimentName","Subject","Direction","JOL","RT","recall_cue","Recall_Response","sorted_JOL_CUE","sorted_JOL_TARGET","percent_match","scored"
"READ_JOL D",16,"B",70,4026,"War","battle","War","revolution",0,0
"READ_JOL D",16,"B",50,5652,"Talk","conversation","Talk","discussion",0,0
"READ_JOL D",16,"B",60,3923,"Cow","","Cow","herd",NA,0
"READ_JOL D",16,"B",30,5176,"Card","credit","Card","credit",100,1
"READ_JOL D",16,"B",90,2654,"Flower","orchid","Flower","orchid",100,1
"READ_JOL D",16,"B",70,4733,"Fish","tuna","Fish","tuna",100,1
"READ_JOL D",16,"F",50,6972,"Enough","full","Enough","full",100,1
"READ_JOL D",16,"F",75,2359,"Sip","water","Sip","drink",0,0
"READ_JOL D",16,"F",60,6948,"Cave","dark","Cave","dark",100,1
"READ_JOL D",16,"F",40,2477,"Seize","take","Seize","take",100,1
"READ_JOL D",16,"F",70,3106,"Growth","height","Growth","height",100,1
"READ_JOL D",16,"F",65,5229,"Word","","Word","sentence",NA,0
"READ_JOL D",16,"F",50,3736,"Wasp","sting","Wasp","bug",0,0
"READ_JOL D",16,"F",60,3616,"Division","multiplication","Division","math",0,0
"READ_JOL D",16,"F",65,5837,"Attorney","law","Attorney","law",100,1
"READ_JOL D",16,"F",80,2210,"Fantastic","best","Fantastic","great",0,0
"READ_JOL D",16,"F",40,4643,"Latch","key","Latch","key",100,1
"READ_JOL D",16,"F",50,3859,"Chili","spice","Chili","hot",0,0
"READ_JOL D",16,"F",30,2476,"Racket","ball","Racket","ball",100,1
"READ_JOL D",16,"F",70,5006,"Chore","work","Chore","work",100,1
"READ_JOL D",16,"F",65,7408,"Famine","hunger","Famine","hunger",100,1
"READ_JOL D",16,"F",70,2888,"Drowsy","sleep","Drowsy","sleep",100,1
"READ_JOL D",16,"F",70,2626,"Stench","smell","Stench","smell",100,1
"READ_JOL D",16,"F",65,5123,"Attire","clothes","Attire","clothes",100,1
"READ_JOL D",16,"F",80,2700,"Pilot","plane","Pilot","plane",100,1
"READ_JOL D",16,"F",40,7268,"Blaze","fire","Blaze","fire",100,1
"READ_JOL D",16,"S",75,6184,"Assignment","due","Assignment","due",100,1
"READ_JOL D",16,"S",40,3835,"Amount","number","Amount","number",100,1
"READ_JOL D",16,"S",50,3893,"Site","destination","Site","location",0,0
"READ_JOL D",16,"S",60,5885,"Waste","dump","Waste","dump",100,1
"READ_JOL D",16,"S",60,3991,"Jury","judge","Jury","trial",0,0
"READ_JOL D",16,"S",50,6247,"Design","architecture","Design","architecture",100,1
"READ_JOL D",16,"S",70,3299,"Bar","grill","Bar","grill",100,1
"READ_JOL D",16,"S",50,2993,"Liver","kidney","Liver","kidney",100,1
"READ_JOL D",16,"S",80,3864,"End","begin","End","adjourn",0,0
"READ_JOL D",16,"S",60,4426,"Wind","","Wind","blow",NA,0
"READ_JOL D",16,"S",75,2684,"Soda","pop","Soda","pop",100,1
"READ_JOL D",16,"S",40,3155,"Cheese","wine","Cheese","wine",100,1
"READ_JOL D",16,"S",70,8198,"Toilet","bathroom","Toilet","bathroom",100,1
"READ_JOL D",16,"S",75,3627,"Salad","lettuce","Salad","lettuce",100,1
"READ_JOL D",16,"S",60,2769,"Foot","shoe","Foot","shoe",100,1
"READ_JOL D",16,"S",80,2632,"Future","past","Future","past",100,1
"READ_JOL D",16,"S",40,8398,"Decision","choice","Decision","choise",0,0
"READ_JOL D",16,"S",60,2133,"Bee","honey","Bee","honey",100,1
"READ_JOL D",16,"S",60,3798,"Child","baby","Child","baby",100,1
"READ_JOL D",16,"S",50,2195,"Round","circle","Round","circle",100,1
"READ_JOL D",16,"U",30,6029,"Clutter","","Clutter","pusher",NA,0
"READ_JOL D",16,"U",30,3688,"Sacking","","Sacking","dietary",NA,0
"READ_JOL D",16,"U",65,5594,"Hungry","stomach","Hungry","park",0,0
"READ_JOL D",16,"U",50,6983,"Woman","lift","Woman","lift",100,1
"READ_JOL D",16,"U",70,6656,"Belt","soon","Belt","soon",100,1
"READ_JOL D",16,"U",55,6595,"Floor","ceiling","Floor","discover",0,0
"READ_JOL D",16,"U",70,2412,"Business","death","Business","death",100,1
"READ_JOL D",16,"U",40,3704,"Sight","see","Sight","debate",0,0
"READ_JOL D",16,"U",70,5074,"Bronze","artery","Bronze","artery",100,1
"READ_JOL D",16,"U",40,2253,"Hand","","Hand","fix",NA,0
"READ_JOL D",16,"U",40,4213,"Position","site","Position","machine",0,0
"READ_JOL D",16,"U",4,3728,"Car","happy","Car","driver",0,0
"READ_JOL D",16,"U",40,2477,"Tuck","","Tuck","allow",NA,0
"READ_JOL D",16,"U",40,3205,"Lion","art","Lion","art",100,1
"READ_JOL D",16,"U",30,2257,"Accident","crash","Accident","strong",0,0
"READ_JOL D",16,"U",50,6146,"Riddle","","Riddle","sugar",NA,0
"READ_JOL D",16,"U",30,5430,"Add","subtract","Add","valley",0,0
"READ_JOL D",16,"U",40,2998,"Would","","Would","cash",NA,0
"READ_JOL D",16,"U",40,2204,"Sick","","Sick","hide",NA,0
"READ_JOL D",16,"U",70,6985,"Vase","","Vase","king",NA,0
"READ_JOL D",28,"B",2,3007,"Bad","villian","Bad","delinquent",0,0
"READ_JOL D",28,"B",90,1757,"Stomach","digestion","Stomach","digestion",100,1
"READ_JOL D",28,"B",70,1914,"Money","cash","Money","wage",0,0
"READ_JOL D",28,"B",10,2264,"Hammer","nail","Hammer","chisel",0,0
"READ_JOL D",28,"B",90,2048,"News","article","News","editor",0,0
"READ_JOL D",28,"B",90,5770,"Sting","hornet","Sting","hornet",100,1
"READ_JOL D",28,"B",10,2654,"Cold","chilly","Cold","chill",0,0
"READ_JOL D",28,"B",20,1907,"Plant","tree","Plant","cactus",0,0
"READ_JOL D",28,"B",30,2381,"Bird","penguin","Bird","swan",0,0
"READ_JOL D",28,"B",90,1483,"Dog","cat","Dog","furry",0,0
"READ_JOL D",28,"B",50,3546,"Out","empty","Out","way",0,0
"READ_JOL D",28,"B",90,2230,"Clean","dirty","Clean","hygiene",0,0
"READ_JOL D",28,"B",90,1681,"Water","drink","Water","bridge",0,0
"READ_JOL D",28,"B",40,1952,"Rock","climb","Rock","geology",0,0
"READ_JOL D",28,"B",30,2253,"War","revolution","War","revolution",100,1
"READ_JOL D",28,"B",50,2138,"Talk","listen","Talk","discussion",0,0
"READ_JOL D",28,"B",3,2629,"Cow","pasture","Cow","herd",0,0
"READ_JOL D",28,"B",90,1811,"Card","flip","Card","credit",0,0
"READ_JOL D",28,"B",90,2087,"Flower","orchids","Flower","orchid",0,0
"READ_JOL D",28,"B",60,2968,"Fish","sardine","Fish","tuna",0,0
"READ_JOL D",28,"F",90,1786,"Enough","full","Enough","full",100,1
"READ_JOL D",28,"F",90,3254,"Sip","drink","Sip","drink",100,1
"READ_JOL D",28,"F",80,1602,"Cave","dark","Cave","dark",100,1
"READ_JOL D",28,"F",70,2044,"Seize","take","Seize","take",100,1
"READ_JOL D",28,"F",60,3640,"Growth","height","Growth","height",100,1
"READ_JOL D",28,"F",80,2314,"Word","phrase","Word","sentence",0,0
"READ_JOL D",28,"F",60,3437,"Wasp","sting","Wasp","bug",0,0
"READ_JOL D",28,"F",70,2669,"Division","math","Division","math",100,1
"READ_JOL D",28,"F",90,1928,"Attorney","law","Attorney","law",100,1
"READ_JOL D",28,"F",9,2392,"Fantastic","great","Fantastic","great",100,1
"READ_JOL D",28,"F",10,2167,"Latch","bll","Latch","key",0,0
"READ_JOL D",28,"F",40,3736,"Chili","hot","Chili","hot",100,1
"READ_JOL D",28,"F",90,2176,"Racket","ball","Racket","ball",100,1
"READ_JOL D",28,"F",70,1911,"Chore","work","Chore","work",100,1
"READ_JOL D",28,"F",90,1867,"Famine","hungry","Famine","hunger",0,0
"READ_JOL D",28,"F",40,2068,"Drowsy","sleep","Drowsy","sleep",100,1
"READ_JOL D",28,"F",50,2752,"Stench","smell","Stench","smell",100,1
"READ_JOL D",28,"F",20,2824,"Attire","clothes","Attire","clothes",100,1
"READ_JOL D",28,"F",90,1263,"Pilot","plane","Pilot","plane",100,1
"READ_JOL D",28,"F",60,1985,"Blaze","cloudy","Blaze","fire",0,0
"READ_JOL D",28,"S",90,1785,"Assignment","due","Assignment","due",100,1
"READ_JOL D",28,"S",40,2476,"Amount","number","Amount","number",100,1
"READ_JOL D",28,"S",30,2941,"Site","internet","Site","location",0,0
"READ_JOL D",28,"S",90,1708,"Waste","litter","Waste","dump",0,0
"READ_JOL D",28,"S",90,1657,"Jury","court","Jury","trial",0,0
"READ_JOL D",28,"S",10,3215,"Design","architect","Design","architecture",133.333333333333,1
"READ_JOL D",28,"S",90,1693,"Bar","grill","Bar","grill",100,1
"READ_JOL D",28,"S",50,2668,"Liver","kidney","Liver","kidney",100,1
"READ_JOL D",28,"S",20,3770,"End","begin","End","adjourn",0,0
"READ_JOL D",28,"S",90,1687,"Wind","blow","Wind","blow",100,1
"READ_JOL D",28,"S",90,1778,"Soda","pop","Soda","pop",100,1
"READ_JOL D",28,"S",40,2366,"Cheese","wine","Cheese","wine",100,1
"READ_JOL D",28,"S",9,2029,"Toilet","bathroom","Toilet","bathroom",100,1
"READ_JOL D",28,"S",90,1873,"Salad","lettuce","Salad","lettuce",100,1
"READ_JOL D",28,"S",90,1838,"Foot","shoe","Foot","shoe",100,1
"READ_JOL D",28,"S",90,1644,"Future","past","Future","past",100,1
"READ_JOL D",28,"S",90,4400,"Decision","choice","Decision","choise",0,0
"READ_JOL D",28,"S",90,1391,"Bee","honey","Bee","honey",100,1
"READ_JOL D",28,"S",30,3000,"Child","mirror","Child","baby",0,0
"READ_JOL D",28,"S",90,1964,"Round","circle","Round","circle",100,1
"READ_JOL D",28,"U",10,2611,"Clutter","room","Clutter","pusher",0,0
"READ_JOL D",28,"U",10,1892,"Sacking","packing","Sacking","dietary",0,0
"READ_JOL D",28,"U",10,2179,"Hungry","famine","Hungry","park",0,0
"READ_JOL D",28,"U",6,4252,"Woman","lift","Woman","lift",100,1
"READ_JOL D",28,"U",10,1859,"Belt","soon","Belt","soon",100,1
"READ_JOL D",28,"U",10,3293,"Floor","ground","Floor","discover",0,0
"READ_JOL D",28,"U",10,2142,"Business","death","Business","death",100,1
"READ_JOL D",28,"U",10,1999,"Sight","hear","Sight","debate",0,0
"READ_JOL D",28,"U",10,2594,"Bronze","medal","Bronze","artery",0,0
"READ_JOL D",28,"U",30,3046,"Hand","raise","Hand","fix",0,0
"READ_JOL D",28,"U",10,1554,"Position","sit","Position","machine",0,0
"READ_JOL D",28,"U",10,1947,"Car","happy","Car","driver",0,0
"READ_JOL D",28,"U",10,1637,"Tuck","ball","Tuck","allow",0,0
"READ_JOL D",28,"U",10,3015,"Lion","tiger","Lion","art",0,0
"READ_JOL D",28,"U",10,1950,"Accident","strong","Accident","strong",100,1
"READ_JOL D",28,"U",10,1590,"Riddle","clue","Riddle","sugar",0,0
"READ_JOL D",28,"U",10,2141,"Add","divide","Add","valley",0,0
"READ_JOL D",28,"U",10,3259,"Would","could","Would","cash",0,0
"READ_JOL D",28,"U",10,1740,"Sick","tired","Sick","hide",0,0
"READ_JOL D",28,"U",10,1424,"Vase","gass","Vase","king",0,0
"RL_JOL D",12,"B",90,2543,"Bad","evil","Bad","delinquent",0,0
"RL_JOL D",12,"B",90,2326,"Stomach","ache","Stomach","digestion",0,0
"RL_JOL D",12,"B",50,4584,"Money","bank","Money","wage",0,0
"RL_JOL D",12,"B",90,5515,"Hammer","nail","Hammer","chisel",0,0
"RL_JOL D",12,"B",100,5246,"News","paper","News","editor",0,0
"RL_JOL D",12,"B",70,4873,"Sting","bee","Sting","hornet",0,0
"RL_JOL D",12,"B",90,1600,"Cold","hot","Cold","chill",0,0
"RL_JOL D",12,"B",90,2342,"Plant","flower","Plant","cactus",0,0
"RL_JOL D",12,"B",100,3373,"Bird","house","Bird","swan",0,0
"RL_JOL D",12,"B",100,2891,"Dog","animal","Dog","furry",0,0
"RL_JOL D",12,"B",100,2453,"Out","in","Out","way",0,0
"RL_JOL D",12,"B",90,2862,"Clean","messy","Clean","hygiene",0,0
"RL_JOL D",12,"B",80,3017,"Water","bottle","Water","bridge",0,0
"RL_JOL D",12,"B",90,2233,"Rock","boulder","Rock","geology",0,0
"RL_JOL D",12,"B",55,6064,"War","more","War","revolution",0,0
"RL_JOL D",12,"B",90,4824,"Talk","ramble","Talk","discussion",0,0
"RL_JOL D",12,"B",80,2845,"Cow","meat","Cow","herd",0,0
"RL_JOL D",12,"B",80,2387,"Card","game","Card","credit",0,0
"RL_JOL D",12,"B",70,2711,"Flower","plant","Flower","orchid",0,0
"RL_JOL D",12,"B",100,2171,"Fish","shrimp","Fish","tuna",0,0
"RL_JOL D",12,"F",80,5353,"Enough","amount","Enough","full",0,0
"RL_JOL D",12,"F",100,2464,"Sip","tip","Sip","drink",0,0
"RL_JOL D",12,"F",100,3413,"Cave","bear","Cave","dark",0,0
"RL_JOL D",12,"F",100,3098,"Seize","stop","Seize","take",0,0
"RL_JOL D",12,"F",95,2893,"Growth","spurt","Growth","height",0,0
"RL_JOL D",12,"F",0,1876,"Word","cross","Word","sentence",0,0
"RL_JOL D",12,"F",90,1829,"Wasp","nest","Wasp","bug",0,0
"RL_JOL D",12,"F",90,1741,"Division","subtraction","Division","math",0,0
"RL_JOL D",12,"F",100,2734,"Attorney","court","Attorney","law",0,0
"RL_JOL D",12,"F",90,3054,"Fantastic","amazing","Fantastic","great",0,0
"RL_JOL D",12,"F",100,2743,"Latch","attach","Latch","key",0,0
"RL_JOL D",12,"F",100,4211,"Chili","spicy","Chili","hot",0,0
"RL_JOL D",12,"F",100,3024,"Racket","ball","Racket","ball",100,1
"RL_JOL D",12,"F",90,3894,"Chore","chores","Chore","work",0,0
"RL_JOL D",12,"F",50,2807,"Famine","hungry","Famine","hunger",0,0
"RL_JOL D",12,"F",94,4934,"Drowsy","sleepy","Drowsy","sleep",0,0
"RL_JOL D",12,"F",100,2605,"Stench","wren","Stench","smell",0,0
"RL_JOL D",12,"F",100,2552,"Attire","clothes","Attire","clothes",100,1
"RL_JOL D",12,"F",100,2290,"Pilot","airplane","Pilot","plane",0,0
"RL_JOL D",12,"F",100,2718,"Blaze","flames","Blaze","fire",0,0
"RL_JOL D",12,"S",90,1858,"Assignment","due","Assignment","due",100,1
"RL_JOL D",12,"S",100,3267,"Amount","money","Amount","number",0,0
"RL_JOL D",12,"S",100,3558,"Site","kite","Site","location",0,0
"RL_JOL D",12,"S",100,2691,"Waste","bin","Waste","dump",0,0
"RL_JOL D",12,"S",90,2331,"Jury","judge","Jury","trial",0,0
"RL_JOL D",12,"S",60,4084,"Design","customize","Design","architecture",0,0
"RL_JOL D",12,"S",100,2692,"Bar","","Bar","grill",NA,0
"RL_JOL D",12,"S",100,2906,"Liver","kidney","Liver","kidney",100,1
"RL_JOL D",12,"S",100,2633,"End","adjourn","End","adjourn",100,1
"RL_JOL D",12,"S",100,2276,"Wind","blower","Wind","blow",0,0
"RL_JOL D",12,"S",90,4158,"Soda","pop","Soda","pop",100,1
"RL_JOL D",12,"S",100,2418,"Cheese","mouse","Cheese","wine",0,0
"RL_JOL D",12,"S",100,3359,"Toilet","paper","Toilet","bathroom",0,0
"RL_JOL D",12,"S",100,2603,"Salad","green","Salad","lettuce",0,0
"RL_JOL D",12,"S",60,2632,"Foot","sock","Foot","shoe",0,0
"RL_JOL D",12,"S",90,3346,"Future","war","Future","past",0,0
"RL_JOL D",12,"S",90,2852,"Decision","decided","Decision","choise",0,0
"RL_JOL D",12,"S",70,3991,"Bee","honey","Bee","honey",100,1
"RL_JOL D",12,"S",100,2731,"Child","baby","Child","baby",100,1
"RL_JOL D",12,"S",100,2547,"Round","applause","Round","circle",0,0
"RL_JOL D",12,"U",68,3330,"Clutter","mess","Clutter","pusher",0,0
"RL_JOL D",12,"U",80,3912,"Sacking","lacking","Sacking","dietary",0,0
"RL_JOL D",12,"U",80,4625,"Hungry","famished","Hungry","park",0,0
"RL_JOL D",12,"U",50,4909,"Woman","girl","Woman","lift",0,0
"RL_JOL D",12,"U",40,3474,"Belt","loop","Belt","soon",0,0
"RL_JOL D",12,"U",45,5002,"Floor","earth","Floor","discover",0,0
"RL_JOL D",12,"U",0,3239,"Business","trip","Business","death",0,0
"RL_JOL D",12,"U",40,2281,"Sight","see","Sight","debate",0,0
"RL_JOL D",12,"U",70,3948,"Bronze","gold","Bronze","artery",0,0
"RL_JOL D",12,"U",67,3300,"Hand","soap","Hand","fix",0,0
"RL_JOL D",12,"U",60,3681,"Position","manager","Position","machine",0,0
"RL_JOL D",12,"U",80,2580,"Car","accident","Car","driver",0,0
"RL_JOL D",12,"U",50,2930,"Tuck","hide","Tuck","allow",0,0
"RL_JOL D",12,"U",40,1859,"Lion","cat","Lion","art",0,0
"RL_JOL D",12,"U",70,2228,"Accident","","Accident","strong",NA,0
"RL_JOL D",12,"U",0,2404,"Riddle","proble","Riddle","sugar",0,0
"RL_JOL D",12,"U",60,3200,"Add","subtract","Add","valley",0,0
"RL_JOL D",12,"U",100,3524,"Would","could","Would","cash",0,0
"RL_JOL D",12,"U",80,4150,"Sick","unwell","Sick","hide",0,0
"RL_JOL D",12,"U",60,3272,"Vase","case","Vase","king",0,0
"RL_JOL D",24,"B",100,17906,"Bad","aggressive","Bad","delinquent",0,0
"RL_JOL D",24,"B",80,9140,"Stomach","ach","Stomach","digestion",0,0
"RL_JOL D",24,"B",100,12918,"Money","banker","Money","wage",0,0
"RL_JOL D",24,"B",80,8021,"Hammer","nails","Hammer","chisel",0,0
"RL_JOL D",24,"B",100,5491,"News","cast","News","editor",0,0
"RL_JOL D",24,"B",100,12288,"Sting","bee","Sting","hornet",0,0
"RL_JOL D",24,"B",100,7845,"Cold","chill","Cold","chill",100,1
"RL_JOL D",24,"B",100,21613,"Plant","cactus","Plant","cactus",100,1
"RL_JOL D",24,"B",100,11999,"Bird","penguin","Bird","swan",0,0
"RL_JOL D",24,"B",100,11195,"Dog","cat","Dog","furry",0,0
"RL_JOL D",24,"B",100,12152,"Out","in","Out","way",0,0
"RL_JOL D",24,"B",20,22045,"Clean","neat","Clean","hygiene",0,0
"RL_JOL D",24,"B",100,13359,"Water","drink","Water","bridge",0,0
"RL_JOL D",24,"B",100,9751,"Rock","climb","Rock","geology",0,0
"RL_JOL D",24,"B",0,12516,"War","zone","War","revolution",0,0
"RL_JOL D",24,"B",100,11932,"Talk","mute","Talk","discussion",0,0
"RL_JOL D",24,"B",0,4341,"Cow","dog","Cow","herd",0,0
"RL_JOL D",24,"B",100,10474,"Card","credit","Card","credit",100,1
"RL_JOL D",24,"B",100,15224,"Flower","grain","Flower","orchid",0,0
"RL_JOL D",24,"B",100,11911,"Fish","shrimp","Fish","tuna",0,0
"RL_JOL D",24,"F",100,19449,"Enough","stuf","Enough","full",0,0
"RL_JOL D",24,"F",100,7489,"Sip","drink","Sip","drink",100,1
"RL_JOL D",24,"F",100,21133,"Cave","lair","Cave","dark",0,0
"RL_JOL D",24,"F",80,11564,"Seize","misplace","Seize","take",0,0
"RL_JOL D",24,"F",100,10807,"Growth","percentage","Growth","height",0,0
"RL_JOL D",24,"F",0,3581,"Word","saying","Word","sentence",0,0
"RL_JOL D",24,"F",100,8481,"Wasp","bees","Wasp","bug",0,0
"RL_JOL D",24,"F",100,13340,"Division","multiplication","Division","math",0,0
"RL_JOL D",24,"F",100,9231,"Attorney","lawyer","Attorney","law",0,0
"RL_JOL D",24,"F",100,23522,"Fantastic","awesome","Fantastic","great",0,0
"RL_JOL D",24,"F",100,15238,"Latch","on","Latch","key",0,0
"RL_JOL D",24,"F",100,10586,"Chili","peper","Chili","hot",0,0
"RL_JOL D",24,"F",80,13916,"Racket","rocket","Racket","ball",0,0
"RL_JOL D",24,"F",90,14910,"Chore","stomach","Chore","work",0,0
"RL_JOL D",24,"F",80,6617,"Famine","food","Famine","hunger",0,0
"RL_JOL D",24,"F",100,14448,"Drowsy","dizzy","Drowsy","sleep",0,0
"RL_JOL D",24,"F",80,10334,"Stench","smell","Stench","smell",100,1
"RL_JOL D",24,"F",100,15105,"Attire","approved","Attire","clothes",0,0
"RL_JOL D",24,"F",100,9050,"Pilot","plane","Pilot","plane",100,1
"RL_JOL D",24,"F",100,13956,"Blaze","fire","Blaze","fire",100,1
"RL_JOL D",24,"S",50,12296,"Assignment","homework","Assignment","due",0,0
"RL_JOL D",24,"S",100,13055,"Amount","great","Amount","number",0,0
"RL_JOL D",24,"S",100,11348,"Site","place","Site","location",0,0
"RL_JOL D",24,"S",100,7542,"Waste","trash","Waste","dump",0,0
"RL_JOL D",24,"S",100,3984,"Jury","duty","Jury","trial",0,0
"RL_JOL D",24,"S",10,7327,"Design","model","Design","architecture",0,0
"RL_JOL D",24,"S",100,16388,"Bar","stool","Bar","grill",0,0
"RL_JOL D",24,"S",100,5562,"Liver","body","Liver","kidney",0,0
"RL_JOL D",24,"S",100,14987,"End","ajuorn","End","adjourn",0,0
"RL_JOL D",24,"S",100,12505,"Wind","fire","Wind","blow",0,0
"RL_JOL D",24,"S",100,15313,"Soda","can","Soda","pop",0,0
"RL_JOL D",24,"S",100,7960,"Cheese","milk","Cheese","wine",0,0
"RL_JOL D",24,"S",100,18588,"Toilet","paper","Toilet","bathroom",0,0
"RL_JOL D",24,"S",100,9783,"Salad","lettuce","Salad","lettuce",100,1
"RL_JOL D",24,"S",40,6269,"Foot","leg","Foot","shoe",0,0
"RL_JOL D",24,"S",100,11754,"Future","past","Future","past",100,1
"RL_JOL D",24,"S",30,7152,"Decision","making","Decision","choise",0,0
"RL_JOL D",24,"S",60,14128,"Bee","sting","Bee","honey",0,0
"RL_JOL D",24,"S",100,10242,"Child","play","Child","baby",0,0
"RL_JOL D",24,"S",90,9923,"Round","circle","Round","circle",100,1
"RL_JOL D",24,"U",0,9487,"Clutter","materials","Clutter","pusher",0,0
"RL_JOL D",24,"U",40,16545,"Sacking","attacking","Sacking","dietary",0,0
"RL_JOL D",24,"U",0,7742,"Hungry","hippo","Hungry","park",0,0
"RL_JOL D",24,"U",50,11389,"Woman","women","Woman","lift",0,0
"RL_JOL D",24,"U",0,6863,"Belt","clip","Belt","soon",0,0
"RL_JOL D",24,"U",0,11783,"Floor","groun","Floor","discover",0,0
"RL_JOL D",24,"U",0,5281,"Business","partneer","Business","death",0,0
"RL_JOL D",24,"U",60,13156,"Sight","sound","Sight","debate",0,0
"RL_JOL D",24,"U",0,10146,"Bronze","medal","Bronze","artery",0,0
"RL_JOL D",24,"U",0,9981,"Hand","finger","Hand","fix",0,0
"RL_JOL D",24,"U",40,9120,"Position","right","Position","machine",0,0
"RL_JOL D",24,"U",100,7324,"Car","windsheild","Car","driver",0,0
"RL_JOL D",24,"U",0,4738,"Tuck","bend","Tuck","allow",0,0
"RL_JOL D",24,"U",0,2677,"Lion","animal","Lion","art",0,0
"RL_JOL D",24,"U",0,3705,"Accident","car","Accident","strong",0,0
"RL_JOL D",24,"U",50,16605,"Riddle","clue","Riddle","sugar",0,0
"RL_JOL D",24,"U",0,4349,"Add","subtract","Add","valley",0,0
"RL_JOL D",24,"U",90,10315,"Would","could","Would","cash",0,0
"RL_JOL D",24,"U",80,9779,"Sick","stay","Sick","hide",0,0
"RL_JOL D",24,"U",0,3226,"Vase","flower","Vase","king",0,0
"RL_JOL D",36,"B",96,12301,"Bad","villian","Bad","delinquent",0,0
"RL_JOL D",36,"B",40,20209,"Stomach","body","Stomach","digestion",0,0
"RL_JOL D",36,"B",100,6141,"Money","banker","Money","wage",0,0
"RL_JOL D",36,"B",100,8008,"Hammer","nail","Hammer","chisel",0,0
"RL_JOL D",36,"B",100,8200,"News","paper","News","editor",0,0
"RL_JOL D",36,"B",75,12935,"Sting","bee","Sting","hornet",0,0
"RL_JOL D",36,"B",80,6420,"Cold","chills","Cold","chill",0,0
"RL_JOL D",36,"B",90,11634,"Plant","water","Plant","cactus",0,0
"RL_JOL D",36,"B",100,5357,"Bird","fly","Bird","swan",0,0
"RL_JOL D",36,"B",100,10504,"Dog","ca","Dog","furry",0,0
"RL_JOL D",36,"B",100,7784,"Out","gone","Out","way",0,0
"RL_JOL D",36,"B",75,15625,"Clean","tidy","Clean","hygiene",0,0
"RL_JOL D",36,"B",90,8587,"Water","drink","Water","bridge",0,0
"RL_JOL D",36,"B",100,13291,"Rock","earth","Rock","geology",0,0
"RL_JOL D",36,"B",75,12268,"War","fight","War","revolution",0,0
"RL_JOL D",36,"B",85,9668,"Talk","mouth","Talk","discussion",0,0
"RL_JOL D",36,"B",90,9229,"Cow","farm","Cow","herd",0,0
"RL_JOL D",36,"B",80,13527,"Card","swipe","Card","credit",0,0
"RL_JOL D",36,"B",90,7916,"Flower","pot","Flower","orchid",0,0
"RL_JOL D",36,"B",100,13032,"Fish","shrimp","Fish","tuna",0,0
"RL_JOL D",36,"F",90,8705,"Enough","full","Enough","full",100,1
"RL_JOL D",36,"F",100,12740,"Sip","drink","Sip","drink",100,1
"RL_JOL D",36,"F",80,6668,"Cave","dark","Cave","dark",100,1
"RL_JOL D",36,"F",80,10607,"Seize","stop","Seize","take",0,0
"RL_JOL D",36,"F",70,12314,"Growth","devolopment","Growth","height",0,0
"RL_JOL D",36,"F",50,13515,"Word","sentence","Word","sentence",100,1
"RL_JOL D",36,"F",70,18759,"Wasp","sting","Wasp","bug",0,0
"RL_JOL D",36,"F",90,7979,"Division","seperate","Division","math",0,0
"RL_JOL D",36,"F",100,7144,"Attorney","lawyer","Attorney","law",0,0
"RL_JOL D",36,"F",80,13639,"Fantastic","four","Fantastic","great",0,0
"RL_JOL D",36,"F",95,8778,"Latch","hook","Latch","key",0,0
"RL_JOL D",36,"F",95,9119,"Chili","bowl","Chili","hot",0,0
"RL_JOL D",36,"F",100,6890,"Racket","noise","Racket","ball",0,0
"RL_JOL D",36,"F",70,7722,"Chore","clean","Chore","work",0,0
"RL_JOL D",36,"F",75,9881,"Famine","hungry","Famine","hunger",0,0
"RL_JOL D",36,"F",100,10809,"Drowsy","sleepy","Drowsy","sleep",0,0
"RL_JOL D",36,"F",100,15086,"Stench","odor","Stench","smell",0,0
"RL_JOL D",36,"F",90,8797,"Attire","clothes","Attire","clothes",100,1
"RL_JOL D",36,"F",100,9752,"Pilot","aircraft","Pilot","plane",0,0
"RL_JOL D",36,"F",70,10123,"Blaze","fire","Blaze","fire",100,1
"RL_JOL D",36,"S",100,5770,"Assignment","work","Assignment","due",0,0
"RL_JOL D",36,"S",70,9962,"Amount","cost","Amount","number",0,0
"RL_JOL D",36,"S",100,6181,"Site","lace","Site","location",0,0
"RL_JOL D",36,"S",100,4378,"Waste","spill","Waste","dump",0,0
"RL_JOL D",36,"S",100,9454,"Jury","duty","Jury","trial",0,0
"RL_JOL D",36,"S",90,7152,"Design","create","Design","architecture",0,0
"RL_JOL D",36,"S",100,5917,"Bar","stool","Bar","grill",0,0
"RL_JOL D",36,"S",100,6021,"Liver","body","Liver","kidney",0,0
"RL_JOL D",36,"S",80,14699,"End","finish","End","adjourn",0,0
